Column1,Column2,Column3,Column4
1249,/wiki/Battle_of_Helena,Battle_of_Helena,
1250,/wiki/Battle_of_Boonsboro,Battle_of_Boonsboro,
1251,/wiki/Siege_of_Port_Hudson,Siege_of_Port_Hudson,
1252,/wiki/Battle_of_Corydon,Battle_of_Corydon,
1253,/wiki/Fort_Wagner,Fort_Wagner,
1254,/wiki/Battle_of_Williamsport,Battle_of_Williamsport,
1255,/wiki/Battle_of_Honey_Springs,Battle_of_Honey_Springs,
1256,"/wiki/Battle_of_Fort_Wagner,_Morris_Island","Battle_of_Fort_Wagner,_Morris_Island",
1257,/wiki/Battle_of_Manassas_Gap,Battle_of_Manassas_Gap,
1258,/wiki/Battle_of_Big_Mound,Battle_of_Big_Mound,
1259,/wiki/Battle_of_Dead_Buffalo_Lake,Battle_of_Dead_Buffalo_Lake,
1260,/wiki/Battle_of_Salineville,Battle_of_Salineville,
1261,/wiki/Battle_of_Stony_Lake,Battle_of_Stony_Lake,
1262,/wiki/Second_Battle_of_Fort_Sumter,Second_Battle_of_Fort_Sumter,
1263,/wiki/Second_Battle_of_Chattanooga,Second_Battle_of_Chattanooga,
1264,/wiki/Battle_of_Lawrence,Battle_of_Lawrence,
1265,/wiki/Battle_of_Devil%27s_Backbone,Battle_of_Devil's_Backbone,
1266,/wiki/Battle_of_Whitestone_Hill,Battle_of_Whitestone_Hill,
1267,/wiki/Second_Battle_of_Sabine_Pass,Second_Battle_of_Sabine_Pass,
1268,/wiki/Battle_of_Bayou_Fourche,Battle_of_Bayou_Fourche,
1269,/wiki/Battle_of_Davis%27_Cross_Roads,Battle_of_Davis'_Cross_Roads,
1270,/wiki/Battle_of_Chickamauga,Battle_of_Chickamauga,
1271,/wiki/Battle_of_Blountville,Battle_of_Blountville,
1272,/wiki/Battle_of_Baxter_Springs,Battle_of_Baxter_Springs,
1273,/wiki/Battle_of_Blue_Springs,Battle_of_Blue_Springs,
1274,/wiki/Battle_of_Auburn_I,Battle_of_Auburn_I,
1275,/wiki/Battle_of_Auburn_II,Battle_of_Auburn_II,
1276,/wiki/Battle_of_Bristoe_Station,Battle_of_Bristoe_Station,
1277,/wiki/Battle_of_Buckland_Mills,Battle_of_Buckland_Mills,
1278,/wiki/Battle_of_Pine_Bluff,Battle_of_Pine_Bluff,
1279,/wiki/Battle_of_Wauhatchie,Battle_of_Wauhatchie,
1280,/wiki/Battle_of_Collierville,Battle_of_Collierville,
1281,/wiki/Battle_of_Rappahannock_Station_II,Battle_of_Rappahannock_Station_II,
1282,/wiki/Battle_of_Campbell%27s_Station,Battle_of_Campbell's_Station,
1283,/wiki/Third_Battle_of_Chattanooga,Third_Battle_of_Chattanooga,
1284,/wiki/Battle_of_Ringgold_Gap,Battle_of_Ringgold_Gap,
1285,/wiki/Battle_of_Fort_Sanders,Battle_of_Fort_Sanders,
1286,/wiki/Battle_of_Mine_Run,Battle_of_Mine_Run,
1287,/wiki/Battle_of_Bean%27s_Station,Battle_of_Bean's_Station,
1288,/wiki/Battle_of_Mossy_Creek,Battle_of_Mossy_Creek,
1289,/wiki/Battle_of_Dandridge,Battle_of_Dandridge,
1291,/wiki/Battle_of_Athens_(1864),Battle_of_Athens_(1864),
1292,/wiki/Battle_of_Fair_Garden,Battle_of_Fair_Garden,
1293,/wiki/Battle_of_Morton%27s_Ford,Battle_of_Morton's_Ford,
1294,/wiki/Battle_of_Meridian,Battle_of_Meridian,
1295,/wiki/Battle_of_Olustee,Battle_of_Olustee,
1296,/wiki/Battle_of_Paducah,Battle_of_Paducah,
1297,/wiki/Battle_of_Elkin%27s_Ferry,Battle_of_Elkin's_Ferry,
1298,/wiki/Battle_of_Mansfield,Battle_of_Mansfield,
1299,/wiki/Battle_of_Pleasant_Hill,Battle_of_Pleasant_Hill,
1300,/wiki/Battle_of_Prairie_D%27Ane,Battle_of_Prairie_D'Ane,
1301,/wiki/Battle_of_Fort_Pillow,Battle_of_Fort_Pillow,
1302,/wiki/Battle_of_Poison_Spring,Battle_of_Poison_Spring,
1303,/wiki/Battle_of_Dybb%C3%B8l,Battle_of_Dybbøl,
1304,/wiki/Battle_of_Monett%27s_Ferry,Battle_of_Monett's_Ferry,
1305,/wiki/Battle_of_Marks%27_Mills,Battle_of_Marks'_Mills,
1306,/wiki/Battle_of_Jenkins%27_Ferry,Battle_of_Jenkins'_Ferry,
1307,/wiki/Battle_of_the_Wilderness,Battle_of_the_Wilderness,
1308,/wiki/Battle_of_Albemarle_Sound,Battle_of_Albemarle_Sound,
1309,/wiki/Battle_of_Port_Walthall_Junction,Battle_of_Port_Walthall_Junction,
1310,/wiki/Battle_of_Heligoland_(1864),Battle_of_Heligoland_(1864),
1311,/wiki/Battle_of_Cloyd%27s_Mountain,Battle_of_Cloyd's_Mountain,
1312,/wiki/Battle_of_Swift_Creek,Battle_of_Swift_Creek,
1313,/wiki/Battle_of_Cove_Mountain,Battle_of_Cove_Mountain,
1314,/wiki/Battle_of_Chester_Station,Battle_of_Chester_Station,
1315,/wiki/Battle_of_Yellow_Tavern,Battle_of_Yellow_Tavern,
1316,/wiki/Battle_of_Rocky_Face_Ridge,Battle_of_Rocky_Face_Ridge,
1317,/wiki/Battle_of_Resaca,Battle_of_Resaca,
1318,/wiki/Battle_of_New_Market,Battle_of_New_Market,
1319,/wiki/Battle_of_Proctor%27s_Creek,Battle_of_Proctor's_Creek,
1320,/wiki/Battle_of_Adairsville,Battle_of_Adairsville,
1321,/wiki/Battle_of_Ware_Bottom_Church,Battle_of_Ware_Bottom_Church,
1322,/wiki/Battle_of_Spotsylvania_Court_House,Battle_of_Spotsylvania_Court_House,
1323,/wiki/Battle_of_Wilson%27s_Wharf,Battle_of_Wilson's_Wharf,
1324,/wiki/Battle_of_North_Anna,Battle_of_North_Anna,
1325,/wiki/Battle_of_New_Hope_Church,Battle_of_New_Hope_Church,
1326,/wiki/Battle_of_Pickett%27s_Mill,Battle_of_Pickett's_Mill,
1327,/wiki/Battle_of_Haw%27s_Shop,Battle_of_Haw's_Shop,
1328,/wiki/Battle_of_Dallas,Battle_of_Dallas,
1329,/wiki/Battle_of_Totopotomoy_Creek,Battle_of_Totopotomoy_Creek,
1330,/wiki/Battle_of_Old_Church,Battle_of_Old_Church,
1331,/wiki/Battle_of_Cold_Harbor,Battle_of_Cold_Harbor,
1332,/wiki/Battle_of_Piedmont,Battle_of_Piedmont,
1333,/wiki/First_Battle_of_Petersburg,First_Battle_of_Petersburg,
1334,/wiki/Battle_of_Brices_Crossroads,Battle_of_Brices_Crossroads,
1335,/wiki/Battle_of_Trevilian_Station,Battle_of_Trevilian_Station,
1336,/wiki/Second_Battle_of_Petersburg,Second_Battle_of_Petersburg,
1337,/wiki/Battle_of_Lynchburg,Battle_of_Lynchburg,
1338,/wiki/Sinking_of_CSS_Alabama,Sinking_of_CSS_Alabama,
1339,/wiki/Battle_of_Kolb%27s_Farm,Battle_of_Kolb's_Farm,
1340,/wiki/Battle_of_Jerusalem_Plank_Road,Battle_of_Jerusalem_Plank_Road,
1341,/wiki/Battle_of_Saint_Mary%27s_Church,Battle_of_Saint_Mary's_Church,
1342,/wiki/Battle_of_Kennesaw_Mountain,Battle_of_Kennesaw_Mountain,
1343,/wiki/Battle_of_Als,Battle_of_Als,
1344,/wiki/Battle_of_Marietta,Battle_of_Marietta,
1345,/wiki/Battle_of_Monocacy_Junction,Battle_of_Monocacy_Junction,
1346,/wiki/Battle_of_Fort_Stevens,Battle_of_Fort_Stevens,
1347,/wiki/Battle_of_Tupelo,Battle_of_Tupelo,
1348,/wiki/Battle_of_Cool_Spring,Battle_of_Cool_Spring,
1349,/wiki/Battle_of_Rutherford%27s_Farm,Battle_of_Rutherford's_Farm,
1350,/wiki/Battle_of_Peachtree_Creek,Battle_of_Peachtree_Creek,
1351,/wiki/Battle_of_Atlanta,Battle_of_Atlanta,
1352,/wiki/Battle_of_Kernstown_II,Battle_of_Kernstown_II,
1353,/wiki/Battle_of_Killdeer_Mountain,Battle_of_Killdeer_Mountain,
1354,/wiki/Battle_of_Ezra_Church,Battle_of_Ezra_Church,
1355,/wiki/Battle_of_the_Crater,Battle_of_the_Crater,
1356,/wiki/Battle_of_Folck%27s_Mill,Battle_of_Folck's_Mill,
1357,/wiki/Battle_of_Utoy_Creek,Battle_of_Utoy_Creek,
1358,/wiki/Second_Battle_of_Dalton,Second_Battle_of_Dalton,
1359,/wiki/Battle_of_Globe_Tavern,Battle_of_Globe_Tavern,
1360,/wiki/Battle_of_Lovejoy%27s_Station,Battle_of_Lovejoy's_Station,
1361,/wiki/Second_Battle_of_Memphis,Second_Battle_of_Memphis,
1362,/wiki/Battle_of_Mobile_Bay,Battle_of_Mobile_Bay,
1363,/wiki/Second_Battle_of_Ream%27s_Station,Second_Battle_of_Ream's_Station,
1364,/wiki/Battle_of_Jonesborough,Battle_of_Jonesborough,
1365,/wiki/Battle_of_Shimonoseki,Battle_of_Shimonoseki,
1366,/wiki/Third_Battle_of_Winchester,Third_Battle_of_Winchester,
1367,/wiki/Battle_of_Fisher%27s_Hill,Battle_of_Fisher's_Hill,
1368,/wiki/Battle_of_Fort_Davidson,Battle_of_Fort_Davidson,
1369,/wiki/Battle_of_Chaffin%27s_Farm,Battle_of_Chaffin's_Farm,
1370,/wiki/Battle_of_Peebles%27_Farm,Battle_of_Peebles'_Farm,
1371,/wiki/Battle_of_Saltville_I,Battle_of_Saltville_I,
1372,/wiki/Battle_of_Allatoona,Battle_of_Allatoona,
1373,/wiki/Battle_of_Darbytown_Road,Battle_of_Darbytown_Road,
1374,/wiki/Battle_of_Tom%27s_Brook,Battle_of_Tom's_Brook,
1375,"/wiki/Battle_of_Glasgow,_Missouri","Battle_of_Glasgow,_Missouri",
1376,/wiki/Battle_of_Lexington_II,Battle_of_Lexington_II,
1377,/wiki/Battle_of_Cedar_Creek,Battle_of_Cedar_Creek,
1378,/wiki/Battle_of_Little_Blue_River,Battle_of_Little_Blue_River,
1379,/wiki/Second_Battle_of_Independence,Second_Battle_of_Independence,
1380,/wiki/Battle_of_Byram%27s_Ford,Battle_of_Byram's_Ford,
1381,/wiki/Battle_of_Westport,Battle_of_Westport,
1382,/wiki/Battle_of_Marais_des_Cygnes,Battle_of_Marais_des_Cygnes,
1383,/wiki/Battle_of_Mine_Creek,Battle_of_Mine_Creek,
1384,/wiki/Battle_of_Marmiton_River,Battle_of_Marmiton_River,
1385,/wiki/Battle_of_Decatur,Battle_of_Decatur,
1386,/wiki/Battle_of_Boydton_Plank_Road,Battle_of_Boydton_Plank_Road,
1387,/wiki/Battle_of_Newtonia_II,Battle_of_Newtonia_II,
1388,/wiki/Battle_of_Johnsonville,Battle_of_Johnsonville,
1389,/wiki/Battle_of_Bull%27s_Gap,Battle_of_Bull's_Gap,
1390,/wiki/Sherman%27s_March_to_the_Sea,Sherman's_March_to_the_Sea,
1391,/wiki/Battle_of_Columbia,Battle_of_Columbia,
1392,/wiki/First_Battle_of_Adobe_Walls,First_Battle_of_Adobe_Walls,
1393,/wiki/Battle_of_Spring_Hill,Battle_of_Spring_Hill,
1394,/wiki/Sand_Creek_Massacre,Sand_Creek_Massacre,
1395,/wiki/Battle_of_Franklin,Battle_of_Franklin,
1396,"/wiki/Battle_of_Waynesboro,_Georgia","Battle_of_Waynesboro,_Georgia",
1397,/wiki/Battle_of_Murfreesboro_III,Battle_of_Murfreesboro_III,
1398,/wiki/First_Battle_of_Fort_Fisher,First_Battle_of_Fort_Fisher,
1399,/wiki/Battle_of_Nashville,Battle_of_Nashville,
1400,/wiki/Second_Battle_of_Fort_Fisher,Second_Battle_of_Fort_Fisher,
1402,/wiki/Battle_of_Rivers%27_Bridge,Battle_of_Rivers'_Bridge,
1403,/wiki/Battle_of_Hatcher%27s_Run,Battle_of_Hatcher's_Run,
1404,/wiki/Battle_of_Wilmington,Battle_of_Wilmington,
1405,"/wiki/Battle_of_Waynesboro,_Virginia","Battle_of_Waynesboro,_Virginia",
1406,/wiki/Battle_of_Natural_Bridge,Battle_of_Natural_Bridge,
1407,/wiki/Battle_of_Wyse_Fork,Battle_of_Wyse_Fork,
1408,/wiki/Battle_of_Averasborough,Battle_of_Averasborough,
1409,/wiki/Battle_of_Bentonville,Battle_of_Bentonville,
1410,/wiki/Wilson%27s_Raid,Wilson's_Raid,
1411,/wiki/Battle_of_Fort_Steadman,Battle_of_Fort_Steadman,
1412,/wiki/Battle_of_Lewis%27s_Farm,Battle_of_Lewis's_Farm,
1413,/wiki/Battle_of_White_Oak_Road,Battle_of_White_Oak_Road,
1414,/wiki/Battle_of_Dinwiddie_Court_House,Battle_of_Dinwiddie_Court_House,
1415,/wiki/Battle_of_Five_Forks,Battle_of_Five_Forks,
1416,/wiki/Battle_of_Selma,Battle_of_Selma,
1417,/wiki/Battle_of_Petersburg_III,Battle_of_Petersburg_III,
1418,/wiki/Battle_of_Sutherland%27s_Station,Battle_of_Sutherland's_Station,
1419,/wiki/Battle_of_Namozine_Church,Battle_of_Namozine_Church,
1420,/wiki/Battle_of_Sayler%27s_Creek,Battle_of_Sayler's_Creek,
1421,/wiki/Battle_of_High_Bridge,Battle_of_High_Bridge,
1422,/wiki/Battle_of_Cumberland_Church,Battle_of_Cumberland_Church,
1423,/wiki/Battle_of_Spanish_Fort,Battle_of_Spanish_Fort,
1424,/wiki/Battle_of_Appomattox_Station,Battle_of_Appomattox_Station,
1425,/wiki/Battle_of_Fort_Blakely,Battle_of_Fort_Blakely,
1426,/wiki/Battle_of_Appomattox_Courthouse,Battle_of_Appomattox_Courthouse,
1427,/wiki/Battle_of_Morrisville,Battle_of_Morrisville,
1428,/wiki/Battle_of_West_Point,Battle_of_West_Point,
1429,/wiki/Battle_of_Columbus_(1865),Battle_of_Columbus_(1865),
1430,/wiki/Battle_of_Palmito_Ranch,Battle_of_Palmito_Ranch,
1431,/wiki/Battle_of_Riachuelo,Battle_of_Riachuelo,
1432,/wiki/Battle_of_Jata%C3%AD,Battle_of_Jataí,
1433,/wiki/Battle_of_the_Tongue_River,Battle_of_the_Tongue_River,
1434,/wiki/Battle_of_Papudo,Battle_of_Papudo,
1435,/wiki/Battle_of_Abtao,Battle_of_Abtao,
1437,/wiki/Battle_of_Callao,Battle_of_Callao,
1438,/wiki/Battle_of_Tuyut%C3%AD,Battle_of_Tuyutí,
1439,/wiki/Battle_of_Ridgeway,Battle_of_Ridgeway,
1440,/wiki/Battle_of_Fort_Erie_(1866),Battle_of_Fort_Erie_(1866),
1441,/wiki/Battle_of_Langensalza_(1866),Battle_of_Langensalza_(1866),
1443,/wiki/Battle_of_K%C3%B6niggr%C3%A4tz,Battle_of_Königgrätz,
1444,/wiki/Battle_of_Custoza_(1866),Battle_of_Custoza_(1866),
1445,/wiki/Battle_of_Lissa_(1866),Battle_of_Lissa_(1866),
1446,/wiki/Battle_of_Bezzecca,Battle_of_Bezzecca,
1447,/wiki/Battle_of_Curupaity,Battle_of_Curupaity,
1448,/wiki/The_Battle_of_Fandane-Thiouthioune,The_Battle_of_Fandane-Thiouthioune,
1450,/wiki/Pasoemah_Expedition,Pasoemah_Expedition,
1452,/wiki/Battle_of_Magdala,Battle_of_Magdala,
1453,/wiki/Battle_of_Washita_River,Battle_of_Washita_River,
1454,/wiki/Battle_of_Itoror%C3%B3,Battle_of_Itororó,
1455,/w/index.php?title=Battle_of_Avahy&action=edit&redlink=1,Battle_of_Avahy_(page_does_not_exist),
1456,/wiki/Battle_of_Lomas_Valentinas,Battle_of_Lomas_Valentinas,
1457,/wiki/Battle_of_Eccles_Hill,Battle_of_Eccles_Hill,
1459,/wiki/Battle_of_Wissembourg_(1870),Battle_of_Wissembourg_(1870),
1460,/wiki/Battle_of_Spicheren,Battle_of_Spicheren,
1462,/wiki/Battle_of_Mars-La-Tour,Battle_of_Mars-La-Tour,
1463,/wiki/Battle_of_Gravelotte,Battle_of_Gravelotte,
1464,/wiki/Battle_of_Sedan,Battle_of_Sedan,
1465,/wiki/Siege_of_Strasbourg,Siege_of_Strasbourg,
1466,/wiki/Battle_of_Le_Bourget,Battle_of_Le_Bourget,
1467,/wiki/Battle_of_Chevilly,Battle_of_Chevilly,
1468,/wiki/Siege_of_Metz_(1870),Siege_of_Metz_(1870),
1469,/w/index.php?title=Battle_of_Coulmiers_(november_1870)&action=edit&redlink=1,Battle_of_Coulmiers_(november_1870)_(page_does_not_exist),
1470,/wiki/Battle_of_Villiers,Battle_of_Villiers,
1471,/wiki/Battle_of_the_Lisaine,Battle_of_the_Lisaine,
1473,/wiki/Battle_of_St._Quentin_(1871),Battle_of_St._Quentin_(1871),
1474,/wiki/Battle_of_Buzenval_(1871),Battle_of_Buzenval_(1871),
1475,/wiki/Siege_of_Belfort,Siege_of_Belfort,
1476,/wiki/First_Battle_of_the_Stronghold,First_Battle_of_the_Stronghold,
1478,/wiki/First_Aceh_Expedition,First_Aceh_Expedition,
1479,/wiki/Second_Battle_of_Adobe_Walls,Second_Battle_of_Adobe_Walls,
1481,/wiki/Battle_of_Palo_Duro_Canyon,Battle_of_Palo_Duro_Canyon,
1482,/wiki/Battle_of_Gura,Battle_of_Gura,
1484,/wiki/Battle_of_the_Rosebud,Battle_of_the_Rosebud,
1485,/wiki/Battle_of_Little_Big_Horn,Battle_of_Little_Big_Horn,
1486,/wiki/Battle_of_%C5%A0umatovac,Battle_of_Šumatovac,
1487,/wiki/Battle_of_Fundina,Battle_of_Fundina,
1488,/wiki/Dull_Knife_Fight,Dull_Knife_Fight,
1489,/wiki/Battle_of_Slim_Buttes,Battle_of_Slim_Buttes,
1491,/wiki/Battle_of_Kizil-Tepe,Battle_of_Kizil-Tepe,
1492,/wiki/Battle_of_the_Clearwater,Battle_of_the_Clearwater,
1493,/wiki/Battle_of_Nikopol,Battle_of_Nikopol,
1494,/wiki/First_Battle_of_Shipka_Pass,First_Battle_of_Shipka_Pass,
1495,/wiki/Battle_of_the_Big_Hole,Battle_of_the_Big_Hole,
1496,/wiki/Second_Battle_of_Shipka_Pass,Second_Battle_of_Shipka_Pass,
1497,/wiki/Battle_of_Lovcha,Battle_of_Lovcha,
1498,/wiki/Third_Battle_of_Shipka_Pass,Third_Battle_of_Shipka_Pass,
1499,/wiki/Battle_of_Bear_Paw,Battle_of_Bear_Paw,
1500,/wiki/Battle_of_Gorni-Dubnik,Battle_of_Gorni-Dubnik,
1502,/wiki/Siege_of_Plevna,Siege_of_Plevna,
1503,/wiki/Fourth_Battle_of_Shipka_Pass,Fourth_Battle_of_Shipka_Pass,
1505,/wiki/Battle_of_Philippopolis_(1878),Battle_of_Philippopolis_(1878),
1506,/wiki/Battle_of_Isandlwana,Battle_of_Isandlwana,
1508,/wiki/Battle_of_Rorke%27s_Drift,Battle_of_Rorke's_Drift,
1509,/wiki/Battle_of_Intombe,Battle_of_Intombe,
1510,/wiki/Battle_of_Top%C3%A1ter,Battle_of_Topáter,
1511,/wiki/Battle_of_Hlobane,Battle_of_Hlobane,
1512,/wiki/Battle_of_Kambula,Battle_of_Kambula,
1513,/wiki/Battle_of_Gingindlovu,Battle_of_Gingindlovu,
1514,/wiki/Siege_of_Eshowe,Siege_of_Eshowe,
1515,/wiki/Naval_Combat_of_Chipana,Naval_Combat_of_Chipana,
1516,/wiki/Battle_of_Iquique,Battle_of_Iquique,
1517,/wiki/Battle_of_Ulundi,Battle_of_Ulundi,
1518,/wiki/Naval_Battle_of_Angamos,Naval_Battle_of_Angamos,
1519,/wiki/Battle_of_Pisagua,Battle_of_Pisagua,
1520,/wiki/Battle_of_San_Francisco,Battle_of_San_Francisco,
1521,/wiki/Battle_of_Tarapac%C3%A1,Battle_of_Tarapacá,
1522,/wiki/Battle_of_Nov%C5%A1i%C4%87e,Battle_of_Novšiće,
1523,/wiki/Battle_of_Arica,Battle_of_Arica,
1525,/wiki/Second_Aceh_Expedition,Second_Aceh_Expedition,
1526,/wiki/Battle_of_Maiwand,Battle_of_Maiwand,
1527,/wiki/Battle_of_Kandahar,Battle_of_Kandahar,
1528,/wiki/Action_at_Bronkhorstspruit,Action_at_Bronkhorstspruit,
1529,/wiki/Battle_of_Laing%27s_Nek,Battle_of_Laing's_Nek,
1531,/wiki/Battle_of_Schuinshoogte,Battle_of_Schuinshoogte,
1532,/wiki/Battle_of_Majuba_Hill,Battle_of_Majuba_Hill,
1533,/wiki/Battle_of_Embabo,Battle_of_Embabo,
1535,/wiki/Battle_of_Tel_al-Kebir,Battle_of_Tel_al-Kebir,
1536,/wiki/Battle_of_C%E1%BA%A7u_Gi%E1%BA%A5y_(Paper_Bridge),Battle_of_Cầu_Giấy_(Paper_Bridge),
1538,/wiki/Battle_of_El_Obeid,Battle_of_El_Obeid,
1539,/w/index.php?title=Continuing_war&action=edit&redlink=1,Continuing_war_(page_does_not_exist),
1540,/wiki/Battles_of_El_Teb,Battles_of_El_Teb,
1542,/wiki/Battle_of_Tamai,Battle_of_Tamai,
1543,/wiki/Battle_of_Fuzhou,Battle_of_Fuzhou,
1544,/wiki/Battle_of_Tamsui,Battle_of_Tamsui,
1545,/wiki/Siege_of_Tuyen_Quang,Siege_of_Tuyen_Quang,
1546,/wiki/Battle_of_Khartoum,Battle_of_Khartoum,
1548,/wiki/Battle_of_Hoa_Moc,Battle_of_Hoa_Moc,
1549,/wiki/Battle_of_Bang_Bo_(Zhennan_Pass),Battle_of_Bang_Bo_(Zhennan_Pass),
1550,/wiki/Battle_of_Phu_Lam_Tao,Battle_of_Phu_Lam_Tao,
1551,/wiki/Battle_of_Duck_Lake,Battle_of_Duck_Lake,
1552,/wiki/Battle_of_Fort_Pitt,Battle_of_Fort_Pitt,
1553,/wiki/Battle_of_Fish_Creek,Battle_of_Fish_Creek,
1554,/wiki/Battle_of_Cut_Knife,Battle_of_Cut_Knife,
1555,/wiki/Battle_of_Batoche,Battle_of_Batoche,
1556,/wiki/Battle_of_Frenchman%27s_Butte,Battle_of_Frenchman's_Butte,
1557,/wiki/Battle_of_Loon_Lake,Battle_of_Loon_Lake,
1558,/w/index.php?title=Battle_of_Kufit&action=edit&redlink=1,Battle_of_Kufit_(page_does_not_exist),
1559,/wiki/Battle_of_Slivnitsa,Battle_of_Slivnitsa,
1560,/wiki/Battle_of_Pirot,Battle_of_Pirot,
1561,/wiki/Battle_of_Ginnis,Battle_of_Ginnis,
1562,/wiki/Battle_of_Chelenqo,Battle_of_Chelenqo,
1564,/wiki/Battle_of_Dogali,Battle_of_Dogali,
1565,/wiki/Battle_of_Suakin,Battle_of_Suakin,
1567,/wiki/Battle_of_Gallabat,Battle_of_Gallabat,
1568,/wiki/Wounded_Knee_Massacre,Wounded_Knee_Massacre,
1570,/wiki/Battle_of_Mulayda,Battle_of_Mulayda,
1572,/wiki/Battle_of_Yalu_River_(1894),Battle_of_Yalu_River_(1894),
1573,/wiki/Battle_of_Coatit,Battle_of_Coatit,
1575,/wiki/Battle_of_Amba_Alagi_(1895),Battle_of_Amba_Alagi_(1895),
1576,/wiki/Battle_of_Mek%27ele,Battle_of_Mek'ele,
1578,/wiki/Battle_of_Adowa,Battle_of_Adowa,
1579,/wiki/Battle_of_Binakayan-Dalahican,Battle_of_Binakayan-Dalahican,
1580,/wiki/Greco-Turkish_War_(1897),Greco-Turkish_War_(1897),
1581,/wiki/Battle_of_Saragarhi,Battle_of_Saragarhi,
1583,/wiki/Battle_of_Zapote_Bridge,Battle_of_Zapote_Bridge,
1584,/wiki/Battle_of_Manila_Bay_(1898),Battle_of_Manila_Bay_(1898),
1586,/wiki/Battle_of_C%C3%A1rdenas,Battle_of_Cárdenas,
1587,/wiki/Battle_of_Cienfuegos,Battle_of_Cienfuegos,
1588,/wiki/Bombardment_of_San_Juan,Bombardment_of_San_Juan,
1589,/wiki/1898_invasion_of_Guant%C3%A1namo_Bay,1898_invasion_of_Guantánamo_Bay,
1590,/wiki/Capture_of_Guam,Capture_of_Guam,
1591,/wiki/Battle_of_Las_Guasimas,Battle_of_Las_Guasimas,
1592,/wiki/Battle_of_Tayacoba,Battle_of_Tayacoba,
1593,/wiki/Battle_of_El_Caney,Battle_of_El_Caney,
1594,/wiki/Battle_of_San_Juan_Hill,Battle_of_San_Juan_Hill,
1595,/wiki/Battle_of_Santiago_de_Cuba,Battle_of_Santiago_de_Cuba,
1596,/wiki/Siege_of_Santiago,Siege_of_Santiago,
1597,/wiki/Battle_of_Rio_Manimani,Battle_of_Rio_Manimani,
1598,/wiki/Battle_of_Yauco,Battle_of_Yauco,
1599,/wiki/Battle_of_Guayama,Battle_of_Guayama,
1600,/wiki/Battle_of_Guamani,Battle_of_Guamani,
1601,/wiki/Battle_of_Coamo,Battle_of_Coamo,
1602,/wiki/Battle_of_Silva_Heights,Battle_of_Silva_Heights,
1603,/wiki/Battle_of_Abonito_Pass,Battle_of_Abonito_Pass,
1604,/wiki/Battle_of_Manila_(1898),Battle_of_Manila_(1898),
1605,/wiki/Battle_of_Omdurman,Battle_of_Omdurman,
1606,/wiki/Battle_of_Manila_(1899),Battle_of_Manila_(1899),
1608,/wiki/Battle_of_Santa_Cruz_(1899),Battle_of_Santa_Cruz_(1899),
1609,/wiki/Battle_of_Pagsanjan,Battle_of_Pagsanjan,
1610,/wiki/Battle_of_Paete,Battle_of_Paete,
1611,/wiki/Battle_of_Talana_Hill,Battle_of_Talana_Hill,
1612,/wiki/Battle_of_Elandslaagte,Battle_of_Elandslaagte,
1613,/w/index.php?title=Battle_of_a_Thousand_Days_in_Colombia&action=edit&redlink=1,Battle_of_a_Thousand_Days_in_Colombia_(page_does_not_exist),
1614,/wiki/Battle_of_San_Jacinto_(1899),Battle_of_San_Jacinto_(1899),
1615,/wiki/Battle_of_Modder_River,Battle_of_Modder_River,
1616,/wiki/Battle_of_Stormberg,Battle_of_Stormberg,
1617,/wiki/Battle_of_Magersfontein,Battle_of_Magersfontein,
1618,/wiki/Battle_of_Colenso,Battle_of_Colenso,
1619,/wiki/Battle_of_Spion_Kop,Battle_of_Spion_Kop,
1621,/wiki/Battle_of_Paardeberg,Battle_of_Paardeberg,
1622,/wiki/Siege_of_Ladysmith,Siege_of_Ladysmith,
1623,/wiki/Sanna%27s_Post,Sanna's_Post,
1624,/wiki/Siege_of_Mafeking,Siege_of_Mafeking,
1625,/wiki/Battle_of_Pulang_Lupa,Battle_of_Pulang_Lupa,
1626,/wiki/Battle_of_Mabitac,Battle_of_Mabitac,
1664,/wiki/Battle_of_Elands_River_(1901),Battle_of_Elands_River_(1901),
1666,/wiki/Balangiga_massacre,Balangiga_massacre,
1667,/wiki/Battle_of_Holy_Apostles_Monastery,Battle_of_Holy_Apostles_Monastery,
1668,/wiki/Battle_of_Groenkop,Battle_of_Groenkop,
1669,/wiki/Battle_of_Riyadh_(1902),Battle_of_Riyadh_(1902),
1671,/wiki/Battle_of_Dilam,Battle_of_Dilam,
1673,/wiki/Battle_of_Krushevo,Battle_of_Krushevo,
1674,/wiki/Battle_of_Smilevo,Battle_of_Smilevo,
1675,/wiki/Battle_of_Port_Arthur,Battle_of_Port_Arthur,
1677,/wiki/Battle_of_Yalu_River_(1904),Battle_of_Yalu_River_(1904),
1678,/wiki/Battle_of_Nanshan,Battle_of_Nanshan,
1679,/wiki/Battle_of_Dairen,Battle_of_Dairen,
1680,/wiki/Battle_of_Te-li-Ssu,Battle_of_Te-li-Ssu,
1681,/wiki/Battle_of_Bekeriyah_(1904),Battle_of_Bekeriyah_(1904),
1682,/wiki/Battle_of_the_Yellow_Sea,Battle_of_the_Yellow_Sea,
1683,/wiki/Battle_of_the_Japanese_Sea,Battle_of_the_Japanese_Sea,
1684,/wiki/Battle_of_Liaoyang,Battle_of_Liaoyang,
1685,/wiki/Battle_of_Shinanah_(1904),Battle_of_Shinanah_(1904),
